YEAR;QUARTER;MARKET;PRODUCT_ID;TRAJET;AIRPORT_CON;AIRLINE;Return_Ticket;Distance;Direct_distance;PAX;PRICE;AERODEP;MAINDEP;CPDEAERODEP;VILLE_DEP;CODEVILDEP;POPDEP;AEROARR;MAINARR;CPDEAEROARR;VILLE_ARR;CODEVILARR;POPARR;SQRT(PRODPOP)
2017;2;NSH-HRT;"BNA:BWI:BDL"-WN-1;"BNA:BWI:BDL";BWI;WN;1;870;852;97;262.61;BNA;1;10693;NSH;30693;1874515;BDL;1;10529;HRT;30529;1207027;1.504
2017;2;NSH-HRT;"BNA:PHL:BDL"-AA-1;"BNA:PHL:BDL";PHL;AA;1;871;852;3;301.33;BNA;1;10693;NSH;30693;1874515;BDL;1;10529;HRT;30529;1207027;1.504
2017;2;NSH-HRT;"BNA:ATL:BDL"-DL-1;"BNA:ATL:BDL";ATL;DL;1;1073;852;17;263.29;BNA;1;10693;NSH;30693;1874515;BDL;1;10529;HRT;30529;1207027;1.504
2017;2;NSH-HRT;"BNA:CLT:BDL"-AA-1;"BNA:CLT:BDL";CLT;AA;1;972;852;17;295.82;BNA;1;10693;NSH;30693;1874515;BDL;1;10529;HRT;30529;1207027;1.504
2017;2;NSH-HRT;"BNA:MDW:BDL"-WN-1;"BNA:MDW:BDL";MDW;WN;1;1172;852;27;246.81;BNA;1;10693;NSH;30693;1874515;BDL;1;10529;HRT;30529;1207027;1.504
2017;2;NSH-IND;"BNA:MDW:IND"-WN-1;"BNA:MDW:IND";MDW;WN;1;557;249;4;229.50;BNA;1;10693;NSH;30693;1874515;IND;1;12339;IND;32337;2027584;1.950
2017;2;NSH-IND;"BNA:DTW:IND"-DL-1;"BNA:DTW:IND";DTW;DL;1;687;249;2;469.50;BNA;1;10693;NSH;30693;1874515;IND;1;12339;IND;32337;2027584;1.950
2017;2;NSH-JCK;"BNA:ATL:JAX"-DL-1;"BNA:ATL:JAX";ATL;DL;1;484;483;27;241.44;BNA;1;10693;NSH;30693;1874515;JAX;1;12451;JCK;31136;1700099;1.785
2017;2;NSH-JCK;"BNA:JAX"-WN-1;"BNA:JAX";NoCon;WN;1;483;483;594;177.42;BNA;1;10693;NSH;30693;1874515;JAX;1;12451;JCK;31136;1700099;1.785
2017;2;NSH-KAN;"BNA:STL:MCI"-WN-1;"BNA:STL:MCI";STL;WN;1;509;491;14;222.07;BNA;1;10693;NSH;30693;1874515;MCI;1;13198;KAN;33198;2127203;1.997
2017;2;NSH-KAN;"BNA:MCI"-WN-1;"BNA:MCI";NoCon;WN;1;491;491;456;198.87;BNA;1;10693;NSH;30693;1874515;MCI;1;13198;KAN;33198;2127203;1.997
2017;2;NSH-KAN;"BNA:ATL:MCI"-DL-1;"BNA:ATL:MCI";ATL;DL;1;906;491;9;225.78;BNA;1;10693;NSH;30693;1874515;MCI;1;13198;KAN;33198;2127203;1.997
2017;2;NSH-LAX;"BNA:LAS:BUR"-WN-1;"BNA:LAS:BUR";LAS;WN;1;1810;1791;31;289.29;BNA;1;10693;NSH;30693;1874515;BUR;0;10800;LAX;32575;4565909;2.926
2017;2;NSH-LAX;"BNA:LAX"-WN-1;"BNA:LAX";NoCon;WN;1;1797;1797;635;256.50;BNA;1;10693;NSH;30693;1874515;LAX;1;12892;LAX;32575;4565909;2.926
2017;2;NSH-LAX;"BNA:DFW:LAX"-AA-1;"BNA:DFW:LAX";DFW;AA;1;1866;1797;29;251.52;BNA;1;10693;NSH;30693;1874515;LAX;1;12892;LAX;32575;4565909;2.926
2017;2;NSH-LAX;"BNA:DFW:SNA"-AA-1;"BNA:DFW:SNA";DFW;AA;1;1836;1772;55;301.00;BNA;1;10693;NSH;30693;1874515;SNA;0;14908;LAX;32575;4565909;2.926
2017;2;NSH-LAX;"BNA:PHX:SNA"-WN-1;"BNA:PHX:SNA";PHX;WN;1;1787;1772;33;251.42;BNA;1;10693;NSH;30693;1874515;SNA;0;14908;LAX;32575;4565909;2.926
2017;2;NSH-LAX;"BNA:DFW:ONT"-AA-1;"BNA:DFW:ONT";DFW;AA;1;1819;1751;18;361.17;BNA;1;10693;NSH;30693;1874515;ONT;0;13891;LAX;32575;4565909;2.926
2017;2;NSH-LAX;"BNA:LAS:SNA"-WN-1;"BNA:LAS:SNA";LAS;WN;1;1813;1772;39;285.97;BNA;1;10693;NSH;30693;1874515;SNA;0;14908;LAX;32575;4565909;2.926
2017;2;NSH-LAX;"BNA:DEN:SNA"-WN-1;"BNA:DEN:SNA";DEN;WN;1;1860;1772;32;280.50;BNA;1;10693;NSH;30693;1874515;SNA;0;14908;LAX;32575;4565909;2.926
2017;2;NSH-LAX;"BNA:LAX"-DL-1;"BNA:LAX";NoCon;DL;1;1797;1797;311;278.66;BNA;1;10693;NSH;30693;1874515;LAX;1;12892;LAX;32575;4565909;2.926
2017;2;NSH-LAX;"BNA:LAX"-AA-1;"BNA:LAX";NoCon;AA;1;1797;1797;295;240.23;BNA;1;10693;NSH;30693;1874515;LAX;1;12892;LAX;32575;4565909;2.926
2017;2;NSH-LAX;"BNA:PHX:ONT"-WN-1;"BNA:PHX:ONT";PHX;WN;1;1774;1751;38;268.61;BNA;1;10693;NSH;30693;1874515;ONT;0;13891;LAX;32575;4565909;2.926
2017;2;NSH-MIA;"BNA:ATL:FLL"-DL-1;"BNA:ATL:FLL";ATL;DL;1;795;793;51;176.75;BNA;1;10693;NSH;30693;1874515;FLL;0;11697;MIA;32467;6118155;3.387
2017;2;NSH-MIA;"BNA:FLL"-WN-1;"BNA:FLL";NoCon;WN;1;793;793;1465;146.24;BNA;1;10693;NSH;30693;1874515;FLL;0;11697;MIA;32467;6118155;3.387
2017;2;NSH-MIA;"BNA:TPA:FLL"-WN-1;"BNA:TPA:FLL";TPA;WN;1;809;793;60;154.02;BNA;1;10693;NSH;30693;1874515;FLL;0;11697;MIA;32467;6118155;3.387
2017;2;NSH-MIA;"BNA:FLL"-B6-1;"BNA:FLL";NoCon;B6;1;793;793;273;110.48;BNA;1;10693;NSH;30693;1874515;FLL;0;11697;MIA;32467;6118155;3.387
2017;2;NSH-MIA;"BNA:MIA"-AA-1;"BNA:MIA";NoCon;AA;1;806;806;304;200.63;BNA;1;10693;NSH;30693;1874515;MIA;1;13303;MIA;32467;6118155;3.387
2017;2;NSH-MIA;"BNA:ATL:MIA"-DL-1;"BNA:ATL:MIA";ATL;DL;1;808;806;29;223.41;BNA;1;10693;NSH;30693;1874515;MIA;1;13303;MIA;32467;6118155;3.387
2017;2;NSH-MIL;"BNA:ATL:MKE"-DL-1;"BNA:ATL:MKE";ATL;DL;1;883;475;34;265.50;BNA;1;10693;NSH;30693;1874515;MKE;1;13342;MIL;33342;1574444;1.718
2017;2;NSH-MIL;"BNA:ORD:MKE"-AA-1;"BNA:ORD:MKE";ORD;AA;1;476;475;13;255.62;BNA;1;10693;NSH;30693;1874515;MKE;1;13342;MIL;33342;1574444;1.718
2017;2;NSH-MIL;"BNA:DTW:MKE"-DL-1;"BNA:DTW:MKE";DTW;DL;1;693;475;24;246.92;BNA;1;10693;NSH;30693;1874515;MKE;1;13342;MIL;33342;1574444;1.718
2017;2;NSH-MIL;"BNA:ORD:MKE"-UA-1;"BNA:ORD:MKE";ORD;UA;1;476;475;21;210.95;BNA;1;10693;NSH;30693;1874515;MKE;1;13342;MIL;33342;1574444;1.718
2017;2;NSH-MIL;"BNA:STL:MKE"-WN-1;"BNA:STL:MKE";STL;WN;1;589;475;4;184.50;BNA;1;10693;NSH;30693;1874515;MKE;1;13342;MIL;33342;1574444;1.718
2017;2;NSH-MIL;"BNA:MSP:MKE"-DL-1;"BNA:MSP:MKE";MSP;DL;1;992;475;3;186.67;BNA;1;10693;NSH;30693;1874515;MKE;1;13342;MIL;33342;1574444;1.718
2017;2;NSH-MIL;"BNA:CLT:MKE"-AA-1;"BNA:CLT:MKE";CLT;AA;1;979;475;4;235.50;BNA;1;10693;NSH;30693;1874515;MKE;1;13342;MIL;33342;1574444;1.718
2017;2;NSH-MIN;"BNA:DTW:MSP"-DL-1;"BNA:DTW:MSP";DTW;DL;1;984;695;7;271.86;BNA;1;10693;NSH;30693;1874515;MSP;1;13487;MIN;31650;3575699;2.589
2017;2;NSH-MIN;"BNA:MDW:MSP"-WN-1;"BNA:MDW:MSP";MDW;WN;1;744;695;69;191.65;BNA;1;10693;NSH;30693;1874515;MSP;1;13487;MIN;31650;3575699;2.589
2017;2;NSH-MIN;"BNA:MCI:MSP"-WN-1;"BNA:MCI:MSP";MCI;WN;1;884;695;18;223.61;BNA;1;10693;NSH;30693;1874515;MSP;1;13487;MIN;31650;3575699;2.589
2017;2;NSH-MIN;"BNA:ORD:MSP"-UA-1;"BNA:ORD:MSP";ORD;UA;1;743;695;11;246.27;BNA;1;10693;NSH;30693;1874515;MSP;1;13487;MIN;31650;3575699;2.589
2017;2;NSH-MIN;"BNA:MSP"-DL-1;"BNA:MSP";NoCon;DL;1;695;695;313;261.26;BNA;1;10693;NSH;30693;1874515;MSP;1;13487;MIN;31650;3575699;2.589
2017;2;NSH-MIN;"BNA:MSP"-WN-1;"BNA:MSP";NoCon;WN;1;695;695;132;180.88;BNA;1;10693;NSH;30693;1874515;MSP;1;13487;MIN;31650;3575699;2.589
2017;2;NSH-MIN;"BNA:STL:MSP"-WN-1;"BNA:STL:MSP";STL;WN;1;720;695;33;219.76;BNA;1;10693;NSH;30693;1874515;MSP;1;13487;MIN;31650;3575699;2.589
2017;2;NSH-MIN;"BNA:CLT:MSP"-AA-1;"BNA:CLT:MSP";CLT;AA;1;1258;695;8;229.00;BNA;1;10693;NSH;30693;1874515;MSP;1;13487;MIN;31650;3575699;2.589
2017;2;NSH-MIN;"BNA:ORD:MSP"-AA-1;"BNA:ORD:MSP";ORD;AA;1;743;695;24;254.33;BNA;1;10693;NSH;30693;1874515;MSP;1;13487;MIN;31650;3575699;2.589
2017;2;NSH-NWO;"BNA:ATL:MSY"-DL-1;"BNA:ATL:MSY";ATL;DL;1;639;471;26;248.23;BNA;1;10693;NSH;30693;1874515;MSY;1;13495;NWO;33495;1270326;1.543
2017;2;NSH-NWO;"BNA:MSY"-WN-1;"BNA:MSY";NoCon;WN;1;471;471;742;206.14;BNA;1;10693;NSH;30693;1874515;MSY;1;13495;NWO;33495;1270326;1.543
2017;2;NSH-NYC;"BNA:MDW:EWR"-WN-1;"BNA:MDW:EWR";MDW;WN;1;1106;748;30;262.63;BNA;1;10693;NSH;30693;1874515;EWR;1;11618;NYC;31703;19322607;6.018
2017;2;NSH-NYC;"BNA:LGA"-AA-1;"BNA:LGA";NoCon;AA;1;764;764;381;186.03;BNA;1;10693;NSH;30693;1874515;LGA;1;12953;NYC;31703;19322607;6.018
2017;2;NSH-NYC;"BNA:LGA"-DL-1;"BNA:LGA";NoCon;DL;1;764;764;477;211.28;BNA;1;10693;NSH;30693;1874515;LGA;1;12953;NYC;31703;19322607;6.018
2017;2;NSH-NYC;"BNA:JFK"-DL-1;"BNA:JFK";NoCon;DL;1;765;765;44;217.41;BNA;1;10693;NSH;30693;1874515;JFK;1;12478;NYC;31703;19322607;6.018
2017;2;NSH-NYC;"BNA:JFK"-AA-1;"BNA:JFK";NoCon;AA;1;765;765;141;192.94;BNA;1;10693;NSH;30693;1874515;JFK;1;12478;NYC;31703;19322607;6.018
2017;2;NSH-NYC;"BNA:EWR"-UA-1;"BNA:EWR";NoCon;UA;1;748;748;504;207.68;BNA;1;10693;NSH;30693;1874515;EWR;1;11618;NYC;31703;19322607;6.018
2017;2;NSH-NYC;"BNA:LGA"-WN-1;"BNA:LGA";NoCon;WN;1;764;764;875;188.95;BNA;1;10693;NSH;30693;1874515;LGA;1;12953;NYC;31703;19322607;6.018
2017;2;NSH-OKL;"BNA:STL:OKC"-WN-1;"BNA:STL:OKC";STL;WN;1;734;616;17;265.00;BNA;1;10693;NSH;30693;1874515;OKC;1;13851;OKL;33851;1381492;1.609
2017;2;NSH-OKL;"BNA:OKC"-WN-1;"BNA:OKC";NoCon;WN;1;616;616;5;323.60;BNA;1;10693;NSH;30693;1874515;OKC;1;13851;OKL;33851;1381492;1.609
2017;2;NSH-OKL;"BNA:DAL:OKC"-WN-1;"BNA:DAL:OKC";DAL;WN;1;804;616;23;270.87;BNA;1;10693;NSH;30693;1874515;OKC;1;13851;OKL;33851;1381492;1.609
2017;2;NSH-OKL;"BNA:DFW:OKC"-AA-1;"BNA:DFW:OKC";DFW;AA;1;806;616;29;272.48;BNA;1;10693;NSH;30693;1874515;OKC;1;13851;OKL;33851;1381492;1.609
2017;2;NSH-OKL;"BNA:HOU:OKC"-WN-1;"BNA:HOU:OKC";HOU;WN;1;1089;616;14;263.07;BNA;1;10693;NSH;30693;1874515;OKC;1;13851;OKL;33851;1381492;1.609
2017;2;NSH-OKL;"BNA:MDW:OKC"-WN-1;"BNA:MDW:OKC";MDW;WN;1;1086;616;6;283.17;BNA;1;10693;NSH;30693;1874515;OKC;1;13851;OKL;33851;1381492;1.609
2017;2;NSH-OKL;"BNA:DTW:OKC"-DL-1;"BNA:DTW:OKC";DTW;DL;1;1356;616;2;331.00;BNA;1;10693;NSH;30693;1874515;OKC;1;13851;OKL;33851;1381492;1.609
2017;2;NSH-OKL;"BNA:ORD:OKC"-UA-1;"BNA:ORD:OKC";ORD;UA;1;1102;616;3;386.33;BNA;1;10693;NSH;30693;1874515;OKC;1;13851;OKL;33851;1381492;1.609
2017;2;NSH-OKL;"BNA:ATL:OKC"-DL-1;"BNA:ATL:OKC";ATL;DL;1;975;616;23;334.26;BNA;1;10693;NSH;30693;1874515;OKC;1;13851;OKL;33851;1381492;1.609
2017;2;NSH-OKL;"BNA:CLT:OKC"-AA-1;"BNA:CLT:OKC";CLT;AA;1;1268;616;3;329.33;BNA;1;10693;NSH;30693;1874515;OKC;1;13851;OKL;33851;1381492;1.609
2017;2;NSH-ORL;"BNA:MCO"-F9-1;"BNA:MCO";NoCon;F9;1;616;616;311;65.22;BNA;1;10693;NSH;30693;1874515;MCO;1;13204;ORL;31454;2517777;2.172
2017;2;NSH-ORL;"BNA:ATL:MCO"-DL-1;"BNA:ATL:MCO";ATL;DL;1;618;616;54;224.30;BNA;1;10693;NSH;30693;1874515;MCO;1;13204;ORL;31454;2517777;2.172
2017;2;NSH-ORL;"BNA:MCO"-WN-1;"BNA:MCO";NoCon;WN;1;616;616;2247;161.04;BNA;1;10693;NSH;30693;1874515;MCO;1;13204;ORL;31454;2517777;2.172
2017;2;NSH-PHI;"BNA:PHL"-F9-1;"BNA:PHL";NoCon;F9;1;675;675;85;70.62;BNA;1;10693;NSH;30693;1874515;PHL;1;14100;PHI;34100;6078522;3.376
2017;2;NSH-PHI;"BNA:DTW:PHL"-DL-1;"BNA:DTW:PHL";DTW;DL;1;909;675;15;238.13;BNA;1;10693;NSH;30693;1874515;PHL;1;14100;PHI;34100;6078522;3.376
2017;2;NSH-PHI;"BNA:PHL"-WN-1;"BNA:PHL";NoCon;WN;1;675;675;435;181.46;BNA;1;10693;NSH;30693;1874515;PHL;1;14100;PHI;34100;6078522;3.376
2017;2;NSH-PHI;"BNA:MDW:PHL"-WN-1;"BNA:MDW:PHL";MDW;WN;1;1063;675;20;236.50;BNA;1;10693;NSH;30693;1874515;PHL;1;14100;PHI;34100;6078522;3.376
2017;2;NSH-PHI;"BNA:ATL:PHL"-DL-1;"BNA:ATL:PHL";ATL;DL;1;880;675;19;269.32;BNA;1;10693;NSH;30693;1874515;PHL;1;14100;PHI;34100;6078522;3.376
2017;2;NSH-PHI;"BNA:PHL"-AA-1;"BNA:PHL";NoCon;AA;1;675;675;346;229.50;BNA;1;10693;NSH;30693;1874515;PHL;1;14100;PHI;34100;6078522;3.376
2017;2;NSH-PHX;"BNA:PHX"-F9-1;"BNA:PHX";NoCon;F9;1;1449;1449;47;68.23;BNA;1;10693;NSH;30693;1874515;PHX;1;14107;PHX;30466;4758748;2.987
2017;2;NSH-PHX;"BNA:DFW:PHX"-AA-1;"BNA:DFW:PHX";DFW;AA;1;1499;1449;26;317.65;BNA;1;10693;NSH;30693;1874515;PHX;1;14107;PHX;30466;4758748;2.987
2017;2;NSH-PHX;"BNA:ATL:PHX"-DL-1;"BNA:ATL:PHX";ATL;DL;1;1801;1449;18;323.89;BNA;1;10693;NSH;30693;1874515;PHX;1;14107;PHX;30466;4758748;2.987
2017;2;NSH-PHX;"BNA:PHX"-WN-1;"BNA:PHX";NoCon;WN;1;1449;1449;719;226.75;BNA;1;10693;NSH;30693;1874515;PHX;1;14107;PHX;30466;4758748;2.987
2017;2;NSH-PHX;"BNA:DTW:PHX"-DL-1;"BNA:DTW:PHX";DTW;DL;1;2127;1449;11;275.45;BNA;1;10693;NSH;30693;1874515;PHX;1;14107;PHX;30466;4758748;2.987
2017;2;NSH-PHX;"BNA:DAL:PHX"-WN-1;"BNA:DAL:PHX";DAL;WN;1;1502;1449;18;243.83;BNA;1;10693;NSH;30693;1874515;PHX;1;14107;PHX;30466;4758748;2.987
2017;2;NSH-PHX;"BNA:MCI:PHX"-WN-1;"BNA:MCI:PHX";MCI;WN;1;1535;1449;11;189.36;BNA;1;10693;NSH;30693;1874515;PHX;1;14107;PHX;30466;4758748;2.987
2017;2;NSH-PHX;"BNA:MDW:PHX"-WN-1;"BNA:MDW:PHX";MDW;WN;1;1839;1449;10;204.30;BNA;1;10693;NSH;30693;1874515;PHX;1;14107;PHX;30466;4758748;2.987
2017;2;NSH-PHX;"BNA:SAT:PHX"-WN-1;"BNA:SAT:PHX";SAT;WN;1;1665;1449;9;306.56;BNA;1;10693;NSH;30693;1874515;PHX;1;14107;PHX;30466;4758748;2.987
2017;2;NSH-PIT;"BNA:IAD:PIT"-UA-1;"BNA:IAD:PIT";IAD;UA;1;724;462;4;192.75;BNA;1;10693;NSH;30693;1874515;PIT;1;14122;PIT;30198;2329004;2.089
2017;2;NSH-PIT;"BNA:MDW:PIT"-WN-1;"BNA:MDW:PIT";MDW;WN;1;797;462;15;232.80;BNA;1;10693;NSH;30693;1874515;PIT;1;14122;PIT;30198;2329004;2.089
2017;2;NSH-PIT;"BNA:ATL:PIT"-DL-1;"BNA:ATL:PIT";ATL;DL;1;740;462;22;280.50;BNA;1;10693;NSH;30693;1874515;PIT;1;14122;PIT;30198;2329004;2.089
2017;2;NSH-PIT;"BNA:BWI:PIT"-WN-1;"BNA:BWI:PIT";BWI;WN;1;797;462;8;229.63;BNA;1;10693;NSH;30693;1874515;PIT;1;14122;PIT;30198;2329004;2.089
2017;2;NSH-PIT;"BNA:STL:PIT"-WN-1;"BNA:STL:PIT";STL;WN;1;826;462;4;260.50;BNA;1;10693;NSH;30693;1874515;PIT;1;14122;PIT;30198;2329004;2.089
2017;2;NSH-PIT;"BNA:CLT:PIT"-AA-1;"BNA:CLT:PIT";CLT;AA;1;694;462;11;244.55;BNA;1;10693;NSH;30693;1874515;PIT;1;14122;PIT;30198;2329004;2.089
2017;2;NSH-PIT;"BNA:PHL:PIT"-AA-1;"BNA:PHL:PIT";PHL;AA;1;943;462;4;278.25;BNA;1;10693;NSH;30693;1874515;PIT;1;14122;PIT;30198;2329004;2.089
2017;2;NSH-PIT;"BNA:DTW:PIT"-DL-1;"BNA:DTW:PIT";DTW;DL;1;657;462;5;350.60;BNA;1;10693;NSH;30693;1874515;PIT;1;14122;PIT;30198;2329004;2.089
2017;2;NSH-PIT;"BNA:PIT"-WN-1;"BNA:PIT";NoCon;WN;1;462;462;175;192.47;BNA;1;10693;NSH;30693;1874515;PIT;1;14122;PIT;30198;2329004;2.089
2017;2;NSH-POR;"BNA:MCI:PDX"-WN-1;"BNA:MCI:PDX";MCI;WN;1;1973;1973;32;241.28;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:LAS:PDX"-WN-1;"BNA:LAS:PDX";LAS;WN;1;2350;1973;28;273.57;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:PDX"-WN-1;"BNA:PDX";NoCon;WN;1;1973;1973;9;247.00;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:MDW:PDX"-WN-1;"BNA:MDW:PDX";MDW;WN;1;2146;1973;17;280.59;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:DEN:PDX"-UA-1;"BNA:DEN:PDX";DEN;UA;1;2005;1973;7;270.43;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:LAX:PDX"-AA-1;"BNA:LAX:PDX";LAX;AA;1;2631;1973;3;278.67;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:DFW:PDX"-AA-1;"BNA:DFW:PDX";DFW;AA;1;2247;1973;18;292.89;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:PHX:PDX"-WN-1;"BNA:PHX:PDX";PHX;WN;1;2458;1973;21;244.52;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:SLC:PDX"-DL-1;"BNA:SLC:PDX";SLC;DL;1;2034;1973;12;352.58;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:SEA:PDX"-AS-1;"BNA:SEA:PDX";SEA;AS;1;2107;1973;6;275.33;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:ATL:PDX"-DL-1;"BNA:ATL:PDX";ATL;DL;1;2386;1973;8;243.63;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:DEN:PDX"-F9-1;"BNA:DEN:PDX";DEN;F9;1;2005;1973;4;122.50;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:HOU:PDX"-WN-1;"BNA:HOU:PDX";HOU;WN;1;2513;1973;14;239.07;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:LAX:PDX"-DL-1;"BNA:LAX:PDX";LAX;DL;1;2631;1973;6;245.83;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:DEN:PDX"-WN-1;"BNA:DEN:PDX";DEN;WN;1;2005;1973;52;297.50;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:SEA:PDX"-DL-1;"BNA:SEA:PDX";SEA;DL;1;2107;1973;23;267.70;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:ORD:PDX"-UA-1;"BNA:ORD:PDX";ORD;UA;1;2148;1973;7;237.29;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-POR;"BNA:MSP:PDX"-DL-1;"BNA:MSP:PDX";MSP;DL;1;2121;1973;11;443.55;BNA;1;10693;NSH;30693;1874515;PDX;1;14057;POR;34057;2454815;2.145
2017;2;NSH-RAL;"BNA:ATL:RDU"-DL-1;"BNA:ATL:RDU";ATL;DL;1;570;442;20;249.15;BNA;1;10693;NSH;30693;1874515;RDU;1;14492;RAL;34492;1334235;1.581
2017;2;NSH-RAL;"BNA:RDU"-WN-1;"BNA:RDU";NoCon;WN;1;442;442;563;203.07;BNA;1;10693;NSH;30693;1874515;RDU;1;14492;RAL;34492;1334235;1.581
2017;2;NSH-RAL;"BNA:RDU"-DL-1;"BNA:RDU";NoCon;DL;1;442;442;30;152.03;BNA;1;10693;NSH;30693;1874515;RDU;1;14492;RAL;34492;1334235;1.581
2017;2;NSH-RAL;"BNA:CLT:RDU"-AA-1;"BNA:CLT:RDU";CLT;AA;1;458;442;14;239.86;BNA;1;10693;NSH;30693;1874515;RDU;1;14492;RAL;34492;1334235;1.581
2017;2;NSH-RIC;"BNA:IAD:RIC"-UA-1;"BNA:IAD:RIC";IAD;UA;1;642;527;2;357.50;BNA;1;10693;NSH;30693;1874515;RIC;1;14524;RIC;34524;1269566;1.543
2017;2;NSH-RIC;"BNA:CLT:RIC"-AA-1;"BNA:CLT:RIC";CLT;AA;1;585;527;50;289.22;BNA;1;10693;NSH;30693;1874515;RIC;1;14524;RIC;34524;1269566;1.543
2017;2;NSH-RIC;"BNA:ORD:RIC"-AA-1;"BNA:ORD:RIC";ORD;AA;1;1051;527;2;383.00;BNA;1;10693;NSH;30693;1874515;RIC;1;14524;RIC;34524;1269566;1.543
2017;2;NSH-RIC;"BNA:DTW:RIC"-DL-1;"BNA:DTW:RIC";DTW;DL;1;912;527;2;258.50;BNA;1;10693;NSH;30693;1874515;RIC;1;14524;RIC;34524;1269566;1.543
2017;2;NSH-RIC;"BNA:PHL:RIC"-AA-1;"BNA:PHL:RIC";PHL;AA;1;873;527;3;286.33;BNA;1;10693;NSH;30693;1874515;RIC;1;14524;RIC;34524;1269566;1.543
2017;2;NSH-RIC;"BNA:LGA:RIC"-AA-1;"BNA:LGA:RIC";LGA;AA;1;1056;527;4;202.75;BNA;1;10693;NSH;30693;1874515;RIC;1;14524;RIC;34524;1269566;1.543
2017;2;NSH-RIC;"BNA:ATL:RIC"-DL-1;"BNA:ATL:RIC";ATL;DL;1;695;527;71;308.73;BNA;1;10693;NSH;30693;1874515;RIC;1;14524;RIC;34524;1269566;1.543
2017;2;NSH-ROC;"BNA:PHL:ROC"-AA-1;"BNA:PHL:ROC";PHL;AA;1;932;680;2;240.00;BNA;1;10693;NSH;30693;1874515;ROC;1;14576;ROC;34576;1289955;1.555
2017;2;NSH-ROC;"BNA:ATL:ROC"-DL-1;"BNA:ATL:ROC";ATL;DL;1;963;680;6;258.50;BNA;1;10693;NSH;30693;1874515;ROC;1;14576;ROC;34576;1289955;1.555
2017;2;NSH-ROC;"BNA:ORD:ROC"-UA-1;"BNA:ORD:ROC";ORD;UA;1;937;680;3;288.67;BNA;1;10693;NSH;30693;1874515;ROC;1;14576;ROC;34576;1289955;1.555
2017;2;NSH-ROC;"BNA:ORD:ROC"-AA-1;"BNA:ORD:ROC";ORD;AA;1;937;680;1;392.00;BNA;1;10693;NSH;30693;1874515;ROC;1;14576;ROC;34576;1289955;1.555
2017;2;NSH-ROC;"BNA:ROC"-WN-1;"BNA:ROC";NoCon;WN;1;680;680;3;236.33;BNA;1;10693;NSH;30693;1874515;ROC;1;14576;ROC;34576;1289955;1.555
2017;2;NSH-ROC;"BNA:DTW:ROC"-DL-1;"BNA:DTW:ROC";DTW;DL;1;752;680;1;135.00;BNA;1;10693;NSH;30693;1874515;ROC;1;14576;ROC;34576;1289955;1.555
2017;2;NSH-ROC;"BNA:LGA:ROC"-DL-1;"BNA:LGA:ROC";LGA;DL;1;1018;680;1;133.00;BNA;1;10693;NSH;30693;1874515;ROC;1;14576;ROC;34576;1289955;1.555
2017;2;NSH-ROC;"BNA:CLT:ROC"-AA-1;"BNA:CLT:ROC";CLT;AA;1;901;680;4;228.50;BNA;1;10693;NSH;30693;1874515;ROC;1;14576;ROC;34576;1289955;1.555
2017;2;NSH-ROC;"BNA:BWI:ROC"-WN-1;"BNA:BWI:ROC";BWI;WN;1;864;680;32;245.63;BNA;1;10693;NSH;30693;1874515;ROC;1;14576;ROC;34576;1289955;1.555
